offering,unit_name,building,sub_community,community,emirate,property_type,bedrooms,bathrooms,size_sqft,furnished,price_aed,previous_price_aed,price_drop_pct,price_period,agent,agency,dld_permit,listed_date,listing_reference,url
rent,LUXURY 1BR | DUBAI MALL RESIDENCES | DOWNTOWN DUBA,The Dubai Mall Residences,,Downtown Dubai,Dubai,Apartment,1,2,747,YES,120000,130435,8,yearly,Anastasiia Vertiagina,Intrust Real Estate LLC,7142803120,2026-07-17T01:29:56Z,CN5GPBC0ZSZNJXCHCHBCEHANM8,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-downtown-dubai-the-dubai-mall-residences-117011987.html
rent,Premium Layout | Maid Room | Easy Access,Ghalia Tower,District 18,Jumeirah Village Circle,Dubai,Apartment,3,4,1607,YES,120000,130435,8,yearly,Jennet Jeyhunova,Driven Properties,7117805543,2026-07-22T10:40:24Z,DP-R-64696,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-jumeirah-village-circle-district-18-ghalia-tower-119725961.html
sale,Luxury Duplex Penthouse | Branded Residences | Top Floor,Jumeirah Living Business Bay,Peninsula,Business Bay,Dubai,Duplex,5,5,6222,YES,39500000,42473118,7,sell,Harry Grout,Luxfolio Real Estate Brokers LLC,71430034119,2026-06-05T09:08:37Z,LXF-S-175478,https://www.propertyfinder.ae/en/plp/buy/duplex-for-sale-dubai-business-bay-peninsula-jumeirah-living-business-bay-98688414.html
sale,Front Row| Best Price In Market| Viewings Possible,Sobha Hartland II,Sobha Estates,Bukadra,Dubai,Villa,5,6,8503,NO,26499999,28494623,7,sell,David Hughes,Phoenix Homes Real Estate Brokers LLC,65495127272,2026-05-11T07:55:00Z,VI12458-1,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-bukadra-sobha-hartland-ii-sobha-estates-87862962.html
sale,Exclusive | Beachfront Villa | Sunset Views,Palma Residences,,Palm Jumeirah,Dubai,Villa,5,6,3523,YES,21000000,22580645,7,sell,Libby Ardley,White & Co Real Estate,6540548370,2026-06-08T10:52:01Z,RL-223149,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jumeirah-palma-residences-99973389.html
sale,Branded Penthouse | Top Floor | Vastu,Palace Beach Residence Tower 2,Palace Beach Residence,Dubai Harbour,Dubai,Apartment,4,6,3933,YES,20950000,22526882,7,sell,FILIP KRALJ,AMBRA Real Estate,71353274177,2026-07-09T10:26:09Z,C2ZGJG69S7FZ7YYR3H4HX8AH0M,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-harbour-emaar-beachfront-palace-beach-residence-palace-beach-residence-tower-2-113715068.html
sale,Extended Villa With Pool Overlooking Green Belt,Golf Place,Golf Place 1,Dubai Hills Estate,Dubai,Villa,4,5,7438,NO,18500000,19892473,7,sell,Ahlam Dourhi,Dubai Sotheby's International Realty,65155686133,2026-05-15T13:53:15Z,UAE-S-60199,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-hills-estate-golf-place-golf-place-1-89645801.html
sale,5Br Mansion | Lagoon View | 2Yr PHPP,Residential District,South Bay 6,Dubai South (Dubai World Central),Dubai,Villa,5,7+,8446,NO,16800000,18064516,7,sell,Himmat Lal Menariya,Coldwell Banker - Swap,69613762817,2026-05-21T10:16:53Z,CB-S-007536,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-south-dubai-world-central-residential-district-south-bay-south-bay-6-92261730.html
sale,Ultra Luxury 7BR Villa | Private Estate Living,Al Khawaneej 1,Al Khawaneej 1,Al Khawaneej,Dubai,Villa,7,7+,15800,YES,13500000,14516129,7,sell,Elvin Gukhool,EGRE INTERNATIONAL REAL ESTATE L.L.C,6592773000,2026-06-11T07:29:23Z,EG0000000558,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-al-khawaneej-al-khawaneej-1-101259353.html
sale,Market's Best Deal | Exclusive Resale |Close to OP,Address Villas - Tierra,Address Villas - Tierra,The Oasis by Emaar,Dubai,Villa,4,5,8267,NO,13200000,14193548,7,sell,Ihab Bitar,PSI Real Estate L.L.C,65724427591,2026-05-18T07:28:33Z,Ihab-TheOasisTierra-4V-O-1,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-oasis-by-emaar-address-villas-tierra-90908195.html
sale,Single Row | Best Location| Next to Park and Pool,Park Gate,Park Gate,Dubai Hills Estate,Dubai,Villa,4,6,4994,NO,12500000,13440860,7,sell,Rami Fadlallah,RAF CAPITAL REAL ESTATE,65550379034,2026-07-19T08:18:23Z,NZKY9K1WQBMCFR6K3MG31V5TF4,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-hills-estate-park-gate-118138823.html
sale,Genuine Re-Sale | Next to Polo Fields | 5BR Villa,Chevalia Fields,Grand Polo Club and Resort,Dubai Investment Park (DIP),Dubai,Villa,5,7,5681,PARTLY,10980000,11806452,7,sell,Muhammad Saad Shafkat,Aeon & Trisl Real Estate Brokers,65736782188,2026-05-20T13:38:42Z,Portal-AT-403075,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-investment-park-dip-dubai-investment-park-2-dip-2-grand-polo-club-and-resort-chevalia-fields-91830090.html
sale,Vastu | Extended Unit | Vacant On Transfer,Harmony,Harmony 3,Tilal Al Ghaf,Dubai,Villa,5,5,4650,NO,10700000,11505376,7,sell,Ryan Vaitkus,Allsopp & Allsopp - Motor City Sales,65364730654,2026-06-03T14:15:09Z,L-210344,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-tilal-al-ghaf-harmony-harmony-3-97835503.html
sale,Prime Meydan Living | 4BR + Maid | Single Row,Meydan Gated Community,The Polo Townhouses,Meydan,Dubai,Townhouse,4,6,3313,NO,6500000,6989247,7,sell,Nawar Hassan,Linda's Real Estate,6511463903,2026-06-19T10:02:41Z,LRE-S-231007,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-meydan-meydan-gated-community-the-polo-townhouses-104682433.html
sale,3 Bed | Spacious | Corner | Handover soon,Nad Al Sheba 1,Nad Al Sheba Gardens 4,Nad Al Sheba,Dubai,Villa,3,4,3139,NO,6250000,6720430,7,sell,Hajar Bouzoubaa,TRUSTLINE REAL ESTATE BROKERS L.L.C,69586999516,2026-06-16T12:22:01Z,CSKZN26BJNVKQZJXP6JETBCM7R,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-1-nad-al-sheba-gardens-nad-al-sheba-gardens-4-103265722.html
sale,Single Row Corner Unit | Vastu | Upgraded Garden,Murooj Al Furjan West,Murooj Al Furjan,Al Furjan,Dubai,Townhouse,4,5,2500,NO,5600000,6021505,7,sell,Honey  Verma,Hamptons International - Primary 2,65376004851,2026-07-14T12:50:44Z,HI-S-013161,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-al-furjan-murooj-al-furjan-murooj-al-furjan-west-115933329.html
sale,Furnished High-Floor | Full Sea and Ain Dubai View,5242 Tower 1,5242,Dubai Marina,Dubai,Apartment,3,3,1742,YES,5550000,5967742,7,sell,Satish Balyan,Tesla Properties,7129931044,2026-07-17T11:34:32Z,YGBY7XR47APRHXT1JM2S2PRVBW,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-marina-5242-5242-tower-1-117265280.html
sale,V3 Type | Upgraded | Vacant Soon | 6 Bed + M,Claret,Claret,Damac Hills 2,Dubai,Villa,6,7,4707,NO,5200000,5591398,7,sell,Alexander Webb,Allsopp & Allsopp - Motor City Sales,65488280615,2026-07-14T10:20:13Z,L-305041,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-damac-hills-2-claret-115923430.html
sale,Middle Unit | Near Mosque | Great Value,Jebel Ali Village,Jebel Ali Village Townhouses,Jebel Ali,Dubai,Townhouse,4,4,2713,NO,5199000,5590323,7,sell,Alejandro Suarez,EXP REAL ESTATE (Br of EXP INTERNATIONAL HOLDINGS INC )(Dubai Branch),65409779780,2026-05-04T06:31:06Z,1030603674042,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-jebel-ali-jebel-ali-village-jebel-ali-village-townhouses-84877485.html
sale,Cheapest 3Bed | Brand New | No Commission,Imperial Avenue,,Downtown Dubai,Dubai,Apartment,3,4,1895,NO,5000000,5376344,7,sell,Mohamed Azard,Realty Force Real Estate Brokers,7140672548,2026-07-22T11:12:58Z,SUN-APR-3-22072026,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-imperial-avenue-119727981.html
sale,Original Price | Nature-Led Living | H/O 2028,Avena,Avena 2,The Valley,Dubai,Villa,4,7,3229,NO,4300000,4623656,7,sell,Toni Patricio,The Boros Collection,69628417555,2026-07-09T11:40:05Z,Boros-S-2298,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-avena-avena-2-113720922.html
sale,PRIVATE POOL | LANDSCAPED GARDEN | LAGOON VILLA,Residential District,South Bay 1,Dubai South (Dubai World Central),Dubai,Villa,4,5,3978,NO,4300000,4623656,7,sell,Anirudh Asawa,Classic Properties Real Estate,69438311522,2026-04-21T11:23:29Z,CPR1588,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-south-dubai-world-central-residential-district-south-bay-south-bay-1-79418356.html
sale,End-Corner Unit  | Single Row | Ready Unit,Costa Brava,Costa Brava 2,Damac Lagoons,Dubai,Townhouse,5,5,2609,NO,4300000,4623656,7,sell,Adriano Borges,The Boros Collection,65388419270,2026-07-02T06:20:25Z,Boros-S-2276,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-lagoons-costa-brava-costa-brava-2-110498396.html
sale,4 Bed+Family Room+Maid|G+2| Exclusive|Large Plot,Belair Damac Hills - By Trump Estates,Belair Damac Hills - By Trump Estates,Damac Hills,Dubai,Townhouse,4,5,1615,NO,4200000,4516129,7,sell,Sanjana Sehgal,HOUSING QUEST REAL ESTATE L.L.C,65364269768,2026-06-12T11:59:28Z,HQRERPSS330,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-hills-belair-damac-hills-by-trump-estates-101714583.html
sale,Rare Single Row | PHPP | Near Amenities |,Residential District,South Bay 2,Dubai South (Dubai World Central),Dubai,Villa,4,5,3978,NO,4199990,4516118,7,sell,Sumit Keloth,Think Properties,69488558365,2026-07-14T06:34:34Z,Think-0195,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-south-dubai-world-central-residential-district-south-bay-south-bay-2-115909474.html
sale,Type 2E | Vacant on Transfer | Close to Park,Mira 2,Mira,Reem,Dubai,Townhouse,4,4,2948,NO,4000000,4301075,7,sell,Robert Hardy,Treo Homes,6916925514,2026-06-18T08:52:06Z,TREO-S-053811,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-reem-mira-mira-2-104192130.html
sale,Exclusive |Tenanted | 4 Bedrooms | Maids and study,Mira Oasis 2,Mira Oasis,Reem,Dubai,Villa,4,4,2834,NO,3850000,4139785,7,sell,Sharneen Tayfield,House Hunters Real Estate,6917995874,2026-05-15T08:05:25Z,VI21086,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-reem-mira-oasis-mira-oasis-2-89621932.html
sale,Fully Furnished | Best Location | 4 Bedroom + Maid,District 14,Eleganz by Danube,Jumeirah Village Circle,Dubai,Townhouse,4,5,2585,YES,3830000,4118280,7,sell,Parisa Mahaseni Aghdam,Linda's Real Estate,6511565600,2026-05-19T04:16:37Z,LRE-S-228741,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-jumeirah-village-circle-district-14-eleganz-by-danube-91350717.html
sale,Best Price | Single Row | Multiple Units,Al Furjan West,,Al Furjan,Dubai,Townhouse,4,6,1874,NO,3500000,3763441,7,sell,Tahira Jabeen Khan,Aeon & Trisl Real Estate Brokers,69407681687,2026-05-22T11:37:49Z,Portal-AT-403069,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-al-furjan-al-furjan-west-92712317.html
sale,4BR | Single Row | Upgraded | Park Backing,Belair Damac Hills - By Trump Estates,Belair Damac Hills - By Trump Estates,Damac Hills,Dubai,Townhouse,4,3,1679,NO,3499999,3763440,7,sell,Laura  Tootell,Allsopp & Allsopp - Motor City Sales,65364269888,2026-06-01T07:59:14Z,L-301124,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-hills-belair-damac-hills-by-trump-estates-96935841.html
sale,Modern 3BR Villa with Maid's Room | Bliss 2,Bliss 2,Bliss 2,Arabian Ranches 3,Dubai,Townhouse,3,4,4840,NO,3449999,3709676,7,sell,Ibrahim Khan,Banke International Properties,69849380433,2026-07-16T11:13:56Z,BIS-24-7048,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-arabian-ranches-3-bliss-2-116813315.html
sale,3 Bed Townhouse | Villanova Dubai,La Tilia 1,La Tilia,Villanova,Dubai,Townhouse,3,2,2110,NO,3200000,3440860,7,sell,Bekir Dogan,BEKKO PROPERTIES L.L.C,69696380199,2026-06-10T10:04:45Z,BEK-TIL-0059,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-villanova-la-tilia-la-tilia-1-100839118.html
sale,Limited Offer Price | Duplex | Pool View,District 14,Norah Residence,Jumeirah Village Circle,Dubai,Apartment,3,4,2085,PARTLY,2966979,3190300,7,sell,Faulyne Aivaney,ETHOS REAL ESTATE L.L.C,71771401690,2026-07-16T13:26:46Z,etho/Bett/15998,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-district-14-norah-residence-116825608.html
sale,WATERFRONT LIVING | MAID ROOM | PRICE  REDUCE,D1 Tower,,Culture Village,Dubai,Apartment,3,3,1744,NO,2800000,3010753,7,sell,Ajibola Saheed,GREENVILLE PROPERTIES L.L.C,7117527518,2026-07-06T06:03:18Z,1RF7E9M58X6QQTTSEH4K1VYZJ0,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-culture-village-d1-tower-112277281.html
sale,Modern Finishing | Vastu Compliant| Prime Location,FIJI at Damac Islands,,DAMAC Islands,Dubai,Townhouse,4,4,1550,NO,2800000,3010753,7,sell,Robyn Felkers,Savills Dubai,65707490532,2026-07-11T06:58:52Z,TH48676,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-islands-fiji-at-damac-islands-114595767.html
sale,Luxury 3BR TH | Spacious Layout | High ROI,Venera,Venera,The Valley,Dubai,Townhouse,3,4,1940,NO,2800000,3010753,7,sell,Muhammad Asif,Wellington Home Real Estate,69629436787,2026-07-02T12:03:17Z,Welli-S-106842,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-the-valley-venera-110522945.html
sale,CLOSE TO LAGOON | NO MORTGAGE | PRIME LOCATION,Costa Brava,Costa Brava 1,Damac Lagoons,Dubai,Townhouse,4,5,1563,NO,2800000,3010753,7,sell,Sarafroz Azimova,La Capitale Real Estate Broker,65388416797,2026-05-26T07:56:15Z,TH26495-1,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-lagoons-costa-brava-costa-brava-1-94439051.html
sale,G + 2 + BASEMENT | SPACIOUS LAYOUT | MAID,District 10,Westar Les Castelets,Jumeirah Village Circle,Dubai,Townhouse,4,5,1679,NO,2800000,3010753,7,sell,Thomas Shirafkan,White & Co Real Estate,6996817600,2026-05-07T06:36:51Z,RL-185824,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-jumeirah-village-circle-district-10-westar-les-castelets-86164691.html
sale,3 BR | Maid Room | Handover Soon | Prime Location,Lillia,Lillia,The Valley,Dubai,Villa,3,4,1482,NO,2700000,2903226,7,sell,Mohamed Okasha,Real Choice Real Estate,69594745526,2026-05-15T08:15:05Z,2026-Da3Lbc-MO-LL-TV,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-lillia-89622636.html
sale,Good Deal | Selling Below Original Price,Velora,Velora 2,The Valley,Dubai,Villa,3,4,1937,NO,2600000,2795699,7,sell,Veronika Ciniburkova,Premier Estates Real Estate Brokers LLC,69631726082,2026-07-08T13:46:09Z,VI19471-2,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-velora-velora-2-113277437.html
sale,Best Location/ Near Lagoon/ Handover Soon,Nice,Nice,Damac Lagoons,Dubai,Townhouse,4,3,1550,NO,2600000,2795699,7,sell,Khalil Ur Rehman,MIGHTY REAL ESTATE,65390270418,2026-06-17T13:35:25Z,S9FNYFZ1VHV2RRA5PKEN0FHZ8R,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-lagoons-nice-103709362.html
sale,Brand New Townhouse | Excellent Opportunity,Costa Brava,Costa Brava 2,Damac Lagoons,Dubai,Townhouse,4,5,1550,NO,2550000,2741935,7,sell,Akarsh Arora,A SQUARED REAL ESTATE L.L.C,65388419818,2026-05-29T06:29:56Z,105280-u0J1kp,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-lagoons-costa-brava-costa-brava-2-95697546.html
sale,3BR + Maid Semi Villa I Corner End Unit I Spacious,Reportage Village 1,Reportage Village 1,Reportage Village,Dubai,Townhouse,3,4,2701,NO,2500000,2688172,7,sell,Bahjat Saade,Gold Mark Real Estate,69719916570,2026-05-06T12:23:25Z,GMR-23541,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-reportage-village-reportage-village-1-85757528.html
sale,Corner Unit | With Study | Pool & Park View,48 Parkside,,Arjan,Dubai,Apartment,3,3,1552,PARTLY,2250000,2419355,7,sell,Anusha Almeda,Sky View Real Estate - Hessa St,71557589046,2026-07-02T14:49:54Z,SkyView-34242,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-arjan-48-parkside-110534492.html
sale,Modern Studio | Price Negotiable | Private Jacuzzi,Binghatti Skyblade,,Downtown Dubai,Dubai,Apartment,studio,1,462,NO,1950000,2096774,7,sell,Marawan Abdelaziz,SAVVY HOMES REAL ESTATE L.L.C,71802360250,2026-07-17T10:00:17Z,EBP1SRD3Y1A5RXX8DHPKXXYW90,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-binghatti-skyblade-117259216.html
rent,Luxurious | Furnished | Ready to Move In,118 Downtown,Mohammad Bin Rashid Boulevard,Downtown Dubai,Dubai,Apartment,4,6,6650,YES,1400000,1505376,7,yearly,Luke Gibson,White & Co Real Estate,7119949065,2026-06-09T11:54:40Z,RL-121678,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-downtown-dubai-mohammad-bin-rashid-boulevard-118-downtown-100411916.html
sale,Vacant on Transfer | B2B Unit | Community View,Emaar South,Urbana 3,Dubai South (Dubai World Central),Dubai,Apartment,2,2,1157,NO,1400000,1505376,7,sell,Muhammad Mansoor Anwar ,Eminence Real Estate,7179370446,2026-07-17T15:39:16Z,E-S-3634,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-south-dubai-world-central-emaar-south-urbana-urbana-3-117278306.html
sale,Furnished | Ready To Move In | Spacious,Trillionaire Residences,,Business Bay,Dubai,Apartment,studio,1,620,YES,1399000,1504301,7,sell,Jasmina Smailbegovic,fam Master Agency,71508642701,2026-06-19T07:22:21Z,PF-dVNd-AS-173916,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-trillionaire-residences-104671085.html
sale,Private Jacuzzi | Canal View | Smart Home System,Trillionaire Residences,,Business Bay,Dubai,Apartment,studio,1,545,YES,1399000,1504301,7,sell,Jasmina Smailbegovic,fam Master Agency,71508662481,2026-06-19T07:48:15Z,PF-dVNd-AS-173534,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-trillionaire-residences-104672446.html
sale,Good rent/furnished/ Sh zayed road view/DIFC/Metro,Liberty House,,DIFC,Dubai,Apartment,studio,1,447,YES,1300000,1397849,7,sell,Srikanth Narasimhan,Ocean Wave Real Estate,,2026-06-29T14:17:28Z,5J128863WC9RA8KG782JXY71Z4,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-difc-liberty-house-109057826.html
sale,VACANT | WATER VIEW | HIGH FLOOR | FURNISHED,Binghatti Canal,,Business Bay,Dubai,Apartment,studio,1,488,YES,1299999,1397848,7,sell,Marina Ganova,Blackberry Real Estate LLC,71404342293,2026-07-14T14:57:31Z,YNCD4RN36NWEDKRA2TQYSY64T4,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-binghatti-canal-115940147.html
sale,Original Price | Fully Furnished | Pool view,Rove Home Downtown,,Downtown Dubai,Dubai,Apartment,studio,1,403,YES,1299000,1396774,7,sell,Nikola Krstic,Raine & Horne,71530114863,2026-07-15T06:42:00Z,RNE-S-6056,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-rove-home-downtown-116354467.html
sale,Best Priced | Fully Furnished | Pool View,Rove Home Dubai Marina,Rove Home Dubai Marina,Dubai Marina,Dubai,Apartment,studio,1,395,YES,1275000,1370968,7,sell,Nigora Azimkulova,National Homes,71683582093,2026-06-30T08:29:24Z,AP8200-2,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-marina-rove-home-dubai-marina-109484034.html
sale,Best Layout | Furnished | High Floor,Bayz 101 by Danube,,Business Bay,Dubai,Apartment,studio,1,374,YES,1220000,1311828,7,sell,Negin Mokhtari,O W J REAL ESTATE L.L.C,71592150234,2026-06-22T14:24:13Z,NMSBBBT101OJ-297,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-bayz-101-by-danube-105986314.html
sale,Furnished | Pool View | BK Fountain View,Boulevard Central Tower 2,Boulevard Central Towers,Downtown Dubai,Dubai,Apartment,studio,1,445,YES,1200000,1290323,7,sell,Rahaf Barbahan,KAYE & CO REAL ESTATE  L.L.C,7122515300,2026-05-19T12:34:20Z,KCO-S-ZMK8,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-boulevard-central-towers-boulevard-central-tower-2-91378320.html
sale,Sunset View | Middle Floor | Handover Soon,Peninsula Four,Peninsula,Business Bay,Dubai,Apartment,studio,1,520,NO,1150000,1236559,7,sell,Yuriy Pavlikhin,WHITEWILL REAL ESTATE BROKERS L.L.C,71444537577,2026-06-25T07:41:47Z,P4-2506,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-peninsula-peninsula-four-107277267.html
sale,Close to Amenities | Negotiable | Best Price,Reportage Village 1,Reportage Village 1,Reportage Village,Dubai,Townhouse,2,3,1146,NO,1070000,1150538,7,sell,Jorge Carrilho,Dacha Real Estate,69548530115,2026-07-02T07:27:14Z,DREL-10938,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-reportage-village-reportage-village-1-110499999.html
sale,Investor Deal | Prime Location | Ready Q1 2027,Upper House East,Upper House,Jumeirah Lake Towers,Dubai,Apartment,studio,1,407,PARTLY,975000,1048387,7,sell,Lukasz Zarzycki,Elite Property DXB,71527921929,2026-06-16T06:17:56Z,EPS-S-11057,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-lake-towers-upper-house-upper-house-east-103238687.html
sale,SPACIOUS LAYOUT | GREAT OPPORTUNITY | PRIME LOCATION,FH Residency,District 3,Jumeirah Village Triangle,Dubai,Apartment,studio,1,615,NO,950000,1021505,7,sell,Muhammad Wali Shaikh,ELITE VENTURE PROPERTIES L.L.C,71575937471,2026-07-11T13:49:16Z,WL-FHRESIDENCE-1BED,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-triangle-district-3-fh-residency-114615401.html
sale,Genuine Resale | Handover Soon | Options Available,District 14,Helvetia Residences,Jumeirah Village Circle,Dubai,Apartment,studio,1,497,YES,923000,992473,7,sell,Silvio Defant,Pangea Properties,71573633245,2026-07-06T10:56:37Z,PAN-20306,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-district-14-helvetia-residences-112298110.html
sale,Furnished Studio | Handover Q4 2027,District 15,The Autograph S Series,Jumeirah Village Circle,Dubai,Apartment,studio,1,477,PARTLY,800000,860215,7,sell,Florian Von Canal,CANALETTO SKY REAL ESTATE L.L.C,71651397074,2026-06-22T11:18:43Z,CEPG1WEM0W7TN2NMPNZ6JZQNX4,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-district-15-the-autograph-s-series-105973670.html
rent,Luxury 4 beds | Full Sea View | Bills Inclusive,The Residences at Caesars Resort,Caesars Bluewaters Dubai,Bluewaters,Dubai,Apartment,4,5,2385,YES,790000,849462,7,yearly,Oleksandr Sivyi,EAST PORCH REAL ESTATE,71264966996,2026-05-04T05:25:26Z,NVTVZCK9CG3P5F6BH5EMJCR8Y8,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-bluewaters-caesars-bluewaters-dubai-the-residences-at-caesars-resort-84876519.html
sale,GREAT INVESTMENT | HANDOVER SOON | PRIME LOCATION,Binghatti Flare,District 2,Jumeirah Village Triangle,Dubai,Apartment,studio,1,382,NO,790000,849462,7,sell,Hazem Wahab,ETCH RISE REAL ESTATE L.L.C,71804246027,2026-05-23T09:40:54Z,H-rise-56,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-triangle-district-2-binghatti-flare-93142955.html
sale,Studio Apt. | Luxury Investment | Binghatti Hills,Binghatti Hills Tower 1,Binghatti Hills,Dubai Science Park,Dubai,Apartment,studio,1,602,NO,780000,838710,7,sell,Raymond Habib,Nationwide Excellency Middle East Real Estate LLC,71606865526,2026-06-25T12:08:14Z,NAT-DXB-S-91782-A,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-binghatti-hills-dubai-science-park-binghatti-hills-tower-1-107299140.html
sale,Modern Studio | Private Pool | 4Yrs PHPP,Samana Ivy Gardens 2,,Dubai Land Residence Complex,Dubai,Apartment,studio,1,413,NO,765000,822581,7,sell,Nicole Vogel,ENGEL & VÖLKERS Dubai - P1,71618202615,2026-06-05T08:01:36Z,W-04A6N3,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-land-residence-complex-samana-ivy-gardens-2-98683023.html
sale,NEGOTIABLE | POST HANDOVER PAYMENT PLAN | STUDIO,District 14,Ashton Park Residences The Second,Jumeirah Village Circle,Dubai,Apartment,studio,1,385,NO,745000,801075,7,sell,Ahsan Hafeez,3S Real Estate Brokers,71656304066,2026-06-03T10:09:28Z,RL1444-Ahsan,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-district-14-ashton-park-residences-the-second-97818318.html
rent,All Bills Included | Stunning View | Maids Room,Orra Harbour Residences and Hotel Apartments,Orra Harbour Residences and Hotel Apartments,Dubai Marina,Dubai,Apartment,5,7,6901,YES,700000,752688,7,yearly,Bikrumjit Bagri,Luxfolio Real Estate Brokers LLC,7117830676,2026-06-22T12:14:19Z,LXF-R-176610,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-marina-orra-harbour-residences-and-hotel-apartments-105977501.html
rent,High Floor |Burj Khalifa+Fountain View |Furnished,The Residences 5,The Residences,Downtown Dubai,Dubai,Penthouse,4,6,3481,YES,700000,752688,7,yearly,Adam Ruse,LUXE VITA PROPERTIES L.L.C,7116865000,2026-06-19T09:43:14Z,LVPR-000044,https://www.propertyfinder.ae/en/plp/rent/penthouse-for-rent-dubai-downtown-dubai-the-residences-the-residences-5-104679447.html
